,nomfichier,date,usr,titre,genre,K.DuM,K.NbTouches,K.NbTouchesFreq,K.NbAppuis,K.NbAppuisS,K.TpMoyEntreAppuis,K.TpSDEntreAppuis,K.TpMoyAppui,K.TpSDAppui,K.TpsAppui,K.PropAct,K.ToucheFreq,K.PropFreq,K.TpMoyAppuiFreq,K.TpSDAppuiFreq,M.DuM,M.NbClics,M.NbCliclsS,M.TpsClickR,M.TpsClickL,M.TpsClickM,M.TpsTotClick,M.MoyTpsClickR,M.SDTpsClickR,M.MoyTpsClickL,M.SDTpsClickL,M.MoyTpsClickM,M.SDTpsClickM,M.LR,M.Scroll,M.TpMoyEntreAppuis,M.TpSDEntreAppuis,M.Vit,M.VitTrueXY,P.DuM,P.NbTouches,P.NbTouchesFreq,P.NbAppuis,P.NbAppuisS,P.TpMoyEntreAppuis,P.TpSDEntreAppuis,P.TpMoyAppui,P.TpSDAppui,P.ToucheFreq,P.PropFreq,P.TpMoyEntreAppuisFreq,P.TpSDEntreAppuisFreq,P.TpMoyAppuiFreq,P.TpSDAppuiFreq,P.Vit,P.VitG,P.VitD
1,2013.12.29.RH.LOL.zip,2013.12.29,RH,LOL,moba,15.506883335117,29,13,533,0.57286387866323,1.7453477445394,4.82405836528281,0.177452154060941,0.388491659483315,94.5819981144814,0.101655929252496,E,46.7166979362101,0.12359035733928,0.073001114385711,16.0757666667333,2600,2.69556869240992,0,0,0,0,NA,NA,NA,NA,NA,NA,4.15384615384615,0,0.367656791150577,1.18999785786721,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2013.12.29.RH.NaturalSelection2.zip,2013.12.29,RH,NaturalSelection2,fps,4.148050002253,8,6,850,3.41525937704996,0.290081272136502,0.342175461565478,0.46962011691613,1.48412342640169,396.82899879413,1.59443995202,Rcontrol,69.5294117647059,0.125548228395161,0.0937423484000012,4.3435499986,20,0.0767421425886135,0,0,0,0,NA,NA,NA,NA,NA,NA,95,0,12.8985263046421,26.6983989776983,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2013.12.29.RH.WorldOfTank.zip,2013.12.29,RH,WorldofTank,fps,5.96761666535667,12,8,166,0.46361333540872,2.11797575661455,2.76563090617178,1.67299999999252,3.66412553231321,245.9309999989,0.686848742107783,D,27.1084337349398,0.721866671275557,0.742038982383291,6.74816666841667,11,0.0271678727485178,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,40.388100004206,74.2914751736698,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2013.12.30.RH.AgeOfEmpire2.zip,2013.12.30,RH,AgeOfEmpire2,strat.str,39.6930166681358,8,5,41,0.0172154547749929,57.8847499966175,75.8427562985176,0.781999988973176,0.946715070085734,32.0619995479002,0.0134624854442127,Lshift,68.2926829268293,1.0937856771393,1.00464364644597,39.8264666676667,1067,0.446520488039448,0,0,0,0,NA,NA,NA,NA,NA,NA,71.7900656044986,0,2.24036585367725,2.47654285585486,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2013.12.30.RH.NaturalSelection2.zip,2013.12.30,RH,NaturalSelection2,fps,29.1640999993352,35,10,2717,1.55270806691671,0.644271723125961,1.01678434948872,0.648401446200975,1.22424490465439,1703.99900061616,0.973799409007996,Rcontrol,23.9602502760397,0.256035333750386,0.284035318582568,29.3938166658333,529,0.29994970598408,0,0,0,0,NA,NA,NA,NA,NA,NA,98.2986767485822,0,3.33960795447966,5.83096413603365,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2013.12.30.RH.Touhou14.zip,2013.12.30,RH,Touhou14,arcade,29.2790333351022,14,7,4486,2.55359068077668,0.389979487146832,0.819095632660014,0.875594798750847,4.38187194303473,3837.73200292496,2.18457349041186,Left,23.4507356219349,0.243230988708413,0.230684534694962,29.4211833358333,4,0.00226594103662277,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,588.119000038556,1016.56147351078,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2013.12.31.RH.TF2.zip,2013.12.31,RH,TF2,fps,9.18058333396917,13,7,831,1.50861873327302,0.663519277055602,0.977006731957149,0.664302242618309,1.0885437783628,534.099003065121,0.96961704145185,Left,25.150421179302,0.627014346079283,0.922591611389757,9.283616666,210,0.377008242145357,0,0,0,0,NA,NA,NA,NA,NA,NA,76.6666666666667,0,2.65992344509498,3.84576804928184,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2013.12.31.RH.WarThunder.zip,2013.12.31,RH,WarThunder,simu,4.89634999830967,19,14,160,0.54462337610409,1.84701886716717,3.42079230505185,0.318137496713001,0.423659249905299,50.9019994740801,0.173265117525138,Right,24.375,0.371384602356412,0.64874750869751,5.06080000003333,31,0.102091895878767,0,0,0,0,NA,NA,NA,NA,NA,NA,61.2903225806452,0,10.0925666650167,16.3766945173892,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2014.01.04.MT.DayZ.s1.zip,2014.01.04,MT,DayZ,fps,54.62585000205,20,11,1091,0.332870487738881,3.00483577994771,5.75828297268651,2.1888423105,9.27685958633088,2276.39600292,0.69454174865153,Z,32.9055912007333,4.69197493473259,15.4186607674591,56.6921833316667,179,0.052623362834342,0,0,0,0,NA,NA,NA,NA,NA,NA,63.6871508379888,0,19.1026123588066,51.8230879513372,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2014.01.04.MT.DayZ.s2.zip,2014.01.04,MT,DayZ,fps,17.3178166667333,14,9,178,0.17130719904002,5.84771186482486,8.80970975594465,4.11598856940571,12.9738646975993,720.297999646,0.693214790974639,Z,43.8202247191011,7.66614101184616,18.8073797390735,19.2392500003333,69,0.0597736398238016,0,0,0,0,NA,NA,NA,NA,NA,NA,42.0289855072464,0,16.9542647074387,36.0296646195017,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2014.01.04.MT.DayZ.s3.zip,2014.01.04,MT,DayZ,fps,9.48193333546833,9,7,143,0.251355208796732,3.99614084606408,4.18802846115311,3.81549295405845,10.0815331114222,541.799999476299,0.952337426534506,Z,43.3566433566434,6.94564515928548,14.6742396831453,11.3100333333,28,0.0412612989647577,0,0,0,0,NA,NA,NA,NA,NA,NA,25,0,25.0818888876141,55.3887252080621,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2014.01.04.MT.DayZ.s4.zip,2014.01.04,MT,DayZ,fps,99.1508333326,17,9,1270,0.213479463109134,4.68791095340898,13.6838387131807,2.67620263396869,7.70272845570835,3248.90999763798,0.546122489752484,Z,37.0866141732283,4.58698513238852,11.7583747206065,102.120366664667,533,0.0869888507402602,0,0,0,0,NA,NA,NA,NA,NA,NA,36.7729831144465,0,11.5134567667598,22.292476760376,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2014.01.04.RH.NaturalSelection2.zip,2014.01.04,RH,NaturalSelection2,fps,6.23383333285667,18,11,485,1.2966874315886,0.772785123715703,1.10872943269634,0.651924205577263,1.4455414401306,309.6639976492,0.827912193334434,Rcontrol,35.8762886597938,0.170218393739081,0.184947946473026,6.56419999996667,41,0.104100017265897,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,9.32810000181,13.1418012034315,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2014.01.05.MT.DayZ.s1.zip,2014.01.05,MT,DayZ,fps,24.9433166663183,14,8,465,0.310704470607353,3.22523060338168,16.4058726752583,1.18427211946305,2.84360016998141,535.2909979973,0.357671626136845,Z,36.989247311828,1.81481976421279,4.21400350065651,25.6994500001667,114,0.0739315432815752,0,0,0,0,NA,NA,NA,NA,NA,NA,34.2105263157895,0,13.329769910985,28.4792739830738,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2014.01.05.MT.DayZ.s2.zip,2014.01.05,MT,DayZ,fps,10.794016663235,12,12,161,0.248594514632621,4.04711874872562,6.59705266278604,1.36898089523312,4.15984173545691,214.9300005516,0.331865957559715,Z,32.2981366459627,2.77524999480769,6.85410687341667,12.4595666647,81,0.108350477695566,0,0,0,0,NA,NA,NA,NA,NA,NA,20.9876543209877,0,9.328887498382,15.9073598533648,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2014.01.06.MT.GoT.s1.zip,2014.01.06,MT,CyanideGoT,aventure.action,107.052150003065,20,8,721,0.112250586899213,8.91943750017208,39.0055620820323,0.729903363638933,2.05116643700304,521.151001638198,0.0811366238515959,Space,34.9514563106796,0.128968257500002,0.0242110449944776,107.848716668333,1165,0.180036140127459,0,0,0,0,NA,NA,NA,NA,NA,NA,61.6309012875537,0,5.55549656361883,14.9680934736091,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2014.01.06.MT.GoT.s2.zip,2014.01.06,MT,CyanideGoT,aventure.action,93.5704833347947,38,21,1676,0.298527188679661,3.345289552321,14.6798218739705,0.56567971185521,1.76726381639767,939.594001391504,0.167359400796945,Z,18.436754176611,2.36564400712721,3.51133937679395,93.8330333351667,1098,0.195027266513205,0,0,0,0,NA,NA,NA,NA,NA,NA,41.6211293260474,0,5.13116043767811,8.56792130535541,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2014.01.07.RH.Civilization5.zip,2014.01.07,RH,Civilization5,strat.tour,65.1594666680167,5,4,1968,0.503380424629838,1.98637519067158,4.04184001911057,0.364319851815447,0.313498420004266,702.772994151996,0.179757199296044,Right,27.1341463414634,0.377217218397007,0.389478465420929,67.0738833348333,1172,0.29122114841365,0,0,0,0,NA,NA,NA,NA,NA,NA,84.3856655290102,0,3.43564047821753,4.10773045934179,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2014.01.07.RH.LOL.zip,2014.01.07,RH,LOL,moba,18.34869999888,12,6,309,0.280673835220716,3.5741688315026,9.13059719636853,0.0779547020453074,0.0857097444511372,24.088002932,0.0218798451965446,A,26.537216828479,0.0663658674707332,0.0495155458991225,19.2427833318333,1461,1.26540945663083,0,0,0,0,NA,NA,NA,NA,NA,NA,8.82956878850103,0,0.790369178006177,2.09701853973009,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2014.01.07.RH.WorldOfWarcraft.zip,2014.01.07,RH,WoW,mmo,4.639166669059,11,7,456,1.63822525512789,0.610501099157231,0.984535874402494,0.172270925561586,0.581372721867362,78.2110002049603,0.28098078018548,1,55.921052631579,0.0776274494309812,0.0363285266904259,4.87673333486667,38,0.129868354458764,0,0,0,0,NA,NA,NA,NA,NA,NA,55.2631578947368,0,7.88694594358673,21.185488399447,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2014.01.08.MT.GoT.s1.zip,2014.01.08,MT,CyanideGoT,aventure.action,168.001650000318,19,10,2849,0.282636112997958,3.5393602528157,12.2682551006465,0.88315725996805,1.52157200402222,2426.03299313223,0.24067551252499,Z,35.2053352053352,1.8025523434905,2.15331717936557,169.774716666667,3205,0.314632636210162,0,0,0,0,NA,NA,NA,NA,NA,NA,54.0717628705148,0,3.17841385769066,5.50707250412102,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2014.01.08.RH.LOL.zip,2014.01.08,RH,LOL,moba,19.62915000125,26,18,176,0.149437613607647,6.72965142797143,9.97255947107442,0.0733863589034076,0.141597214624148,12.9159991669997,0.0109666823458795,Z,25.5681818181818,0.0502222222222227,0.033201771484876,23.3992666681667,1483,1.05630090964741,0,0,0,0,NA,NA,NA,NA,NA,NA,7.95684423465947,0,0.946587044539798,3.56352318893794,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2014.01.08.RH.PathOfExile.zip,2014.01.08,RH,PathOfExile,diablo,33.079150001184,23,14,457,0.230255815714553,4.3014144735318,15.7885130496497,0.099687087921865,0.059667064708868,45.5569991802923,0.0229535317456574,W,27.5711159737418,0.110325400575409,0.0538844228140856,33.2157833338333,3672,1.84249756764466,0,0,0,0,NA,NA,NA,NA,NA,NA,77.6688453159042,0,0.542710705565538,1.40328394668566,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2014.01.08.RH.WorldOfWarcraft.zip,2014.01.08,RH,WoW,mmo,5.93789999881667,12,10,486,1.36411862806955,0.734369071979381,2.89532474958107,0.266719917051868,0.710643335365512,128.559000019001,0.360843059119162,2,28.1893004115226,0.0854014636861319,0.0434665899411922,10.4257166663833,90,0.143875001402695,0,0,0,0,NA,NA,NA,NA,NA,NA,61.1111111111111,0,7.01602247324067,26.9387426033012,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2014.01.09.RH.DragonNest.zip,2014.01.09,RH,DragonNest,mmo,9.45026666720767,25,14,655,1.15517022440725,0.834944954340978,1.5166269045934,0.718713589852913,1.71965585967244,444.1649985291,0.783337680953753,Z,18.7786259541985,2.21146341458049,3.34803451176034,9.52686666648333,306,0.535328159671051,0,0,0,0,NA,NA,NA,NA,NA,NA,98.0392156862745,0,1.86789180333643,4.65206250926131,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2014.01.09.RH.Freeciv.zip,2014.01.09,RH,Freeciv,strat.tour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15551666418333,160,0.326977036093605,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,3.06986792582692,2.41201715194849,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2014.01.09.RH.LOL.zip,2014.01.09,RH,LOL,moba,25.2018833359167,16,7,637,0.421264812837866,2.37741666658019,6.16047923745659,0.0999952938320276,0.290061389408085,63.6970021710016,0.0421244987408165,A,51.8053375196232,0.0681727338090928,0.0622451106002219,29.3778666655,2559,1.45177321708272,0,0,0,0,NA,NA,NA,NA,NA,NA,6.17428683079328,0,0.688381548128659,3.34388254692298,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2014.01.09.RH.Samorost.zip,2014.01.09,RH,Samorost,pointandclick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3572999994,261,0.302981758421276,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,3.30738846155404,4.74688957597785,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2014.01.10.RH.DragonNest.zip,2014.01.10,RH,DragonNest,mmo,9.045633331938,21,10,1080,1.98991041748799,0.494183503222336,1.03469775254278,0.468319435722654,1.36598911097611,494.0770046874,0.910341646915479,D,24.9074074074074,0.360234198533458,0.597229809541235,9.12053333123333,576,1.05257002538708,0,0,0,0,NA,NA,NA,NA,NA,NA,96.5277777777778,0,0.949639999970174,2.76500127458955,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2014.01.13.RH.WorldOfWarcraft.zip,2014.01.13,RH,WoW,mmo,17.3113499998833,36,14,2103,2.02468322806923,0.494102759321123,1.72450217655543,0.194232169389479,0.697092336230695,405.751001854622,0.390640631586942,2,20.7798383262007,0.12113271861785,0.055640610332321,17.8084999998333,457,0.427698383734618,0,0,0,0,NA,NA,NA,NA,NA,NA,70.4595185995624,0,2.30656140362895,3.45117435642362,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2014.01.14.RH.Internet_CodeVBA_RapportMR52.zip,2014.01.14,RH,Bureau,bureau,16.652266669265,31,21,340,0.340294013975023,2.94722123904395,11.0923840807982,0.157670587651178,0.16348608180076,53.6079998014006,0.0536543571576201,Back,17.3529411764706,0.0875762680830578,0.0243552912285604,18.230583334,331,0.302605054681827,0,0,0,0,NA,NA,NA,NA,NA,NA,99.3957703927493,0,3.31265151573512,4.78847155645808,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2014.01.20.MT.Banner.s1.zip,2014.01.20,MT,BannerSaga,strat.tour,68.8121166665927,12,11,56,0.013563502745534,70.8488363699818,574.396150317066,0.130678568607125,0.131706697410896,7.31799984199903,0.0017724591240852,Space,28.5714285714286,0.0813750031250038,0.0977724423078541,68.9938666701667,763,0.184315900534466,0,0,0,0,NA,NA,NA,NA,NA,NA,98.2961992136304,0,5.41992388465765,8.98044637390313,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2014.01.26.MT.Banner.s1.zip,2014.01.26,MT,BannerSaga,strat.tour,173.615433335732,6,5,30,0.00287992830126523,359.200482763583,788.160591548381,0.274166678626597,0.469720044955451,8.2250003587979,0.000789580377040624,Volume_Up,36.6666666666667,0.354909138254548,0.486637344022204,174.8761,2818,0.268571100720262,0,0,0,0,NA,NA,NA,NA,NA,NA,99.1128459900639,0,3.72369009584868,8.6289420574148,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,2014.02.07.MT.Shivah.s1.zip,2014.02.07,MT,Shivah,pointandclick,89.5572499990167,31,25,564,0.104960793236764,9.5351616341048,69.2283529476761,0.102721629719848,0.12645294243767,57.9349991619944,0.0107817437379685,Return,9.57446808510638,0.0859259271667143,0.0219732553990404,100.330183335167,1879,0.312136045461505,0,0,0,0,NA,NA,NA,NA,NA,NA,94.8908994145822,0,3.20480138450707,7.10362557341678,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,2014.02.16.MT.Doom.s1.zip,2014.02.16,MT,Doom,fps,11.0323666652083,17,6,898,1.35661432590575,0.7379331105,0.89906931993241,0.573138209879209,0.622953929621376,493.471998705999,0.745491294964256,Z,32.6280623608018,0.952180882794881,0.877071261240984,11.5286499977167,184,0.266003969872799,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,3.75733333337683,9.79163949107629,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,2014.02.16.MT.Doom.s2.zip,2014.02.16,MT,Doom,fps,5.59413333337217,16,8,483,1.43900753168989,0.696228215803589,0.730922026475493,0.584251070728219,0.768685469823596,272.26099895935,0.811150368712044,Z,31.8840579710145,0.975259739046755,1.11821228642613,5.82598333358333,123,0.351871930045348,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,2.83799180437098,7.8244499403567,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,2014.02.16.MT.Doom.s3.zip,2014.02.16,MT,Doom,fps,5.17843333483167,13,8,545,1.75406976319192,0.571049632395037,0.656682613022372,0.598865264754838,0.671617769424265,315.6019945258,1.01575764367113,Z,25.8715596330275,1.04934041716383,1.03467765041615,5.52295000155,98,0.295735672579861,0,0,0,0,NA,NA,NA,NA,NA,NA,98.9795918367347,0,3.38320618560155,6.82220017075054,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,2014.02.17.MT.EndlessSpace.s1.zip,2014.02.17,MT,EndlessSpace,strat.str,95.6337333321317,27,27,92,0.0160333940745379,63.0535274730538,299.713882782247,0.271760873271746,0.595447706387561,25.0020003410006,0.00435724917520644,Lshift,10.8695652173913,0.937899972409985,0.593535000450163,96.3430166681667,1114,0.192714192566916,0,0,0,0,NA,NA,NA,NA,NA,NA,95.7809694793537,0,5.19048607381851,7.12164528441185,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2014.02.17.MT.EndlessSpace.s2.zip,2014.02.17,MT,EndlessSpace,strat.str,86.8600333333167,14,13,29,0.00556450780393544,186.124999999964,783.278801883657,0.353275874089697,0.590418975403492,10.2450003486012,0.00196580635831424,Lshift,27.5862068965517,1.00587502169993,0.840542919337706,87.2082499981667,1319,0.252078597309262,0,0,0,0,NA,NA,NA,NA,NA,NA,94.3896891584534,0,3.95229969654522,5.63209513279689,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,2014.02.18.MT.FTL.s1.zip,2014.02.18,MT,FTL,strat.tour,24.3663499990733,20,7,278,0.19015295001137,5.27761732886065,17.3319523222788,0.141503595614746,0.134222639076915,39.3379995808994,0.0269073261433599,Space,61.8705035971223,0.143255820034883,0.024003992484551,25.803733333,265,0.171163862595738,0,0,0,0,NA,NA,NA,NA,NA,NA,91.3207547169811,0,5.84164393942655,5.31381755719132,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2014.02.19.MT.FTL.s1.zip,2014.02.19,MT,FTL,strat.tour,15.6938499967533,6,3,291,0.309038253902219,2.50496206941379,57.262691955902,0.12913745457251,0.0335348795767797,37.5789992806004,0.0399084134744657,Space,67.0103092783505,0.141712815951793,0.028223147004044,16.932249999,181,0.178161004405488,0,0,0,0,NA,NA,NA,NA,NA,NA,87.8453038674033,0,5.60296111105328,5.96147533277821,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,2014.02.20.MT.HatePlus.s1.zip,2014.02.20,MT,HatePlus,vn,36.4151333331975,3,2,9,0.00411916657361938,-41.2231250107375,1079.57788493049,0.189111125825622,0.113342895393316,1.7020001324306,0.000778980228200431,Volume_Down,66.6666666666667,0.229500015571666,0.120004590728757,36.6542833368333,114,0.0518356881388189,0,0,0,0,NA,NA,NA,NA,NA,NA,100,0,19.4401681423373,40.9052846062655,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2014.02.20.MT.UnityOfCommand.s1.zip,2014.02.20,MT,UnityOfCommand,strat.tour,21.7457666675833,5,5,29,0.0222265483080826,46.5943214298214,152.590486732079,0.706620694275898,1.51067865299627,20.492000134001,0.0157057389968141,N,51.7241379310345,0.0982000360000105,0.031632288978289,37.2733,493,0.220443767164879,0,0,0,0,NA,NA,NA,NA,NA,NA,99.7971602434077,0,4.54174593502524,5.61888611468984,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2014.02.20.MT.UnityOfCommand.s2.zip,2014.02.20,MT,UnityOfCommand,strat.tour,112.84470000266,9,7,426,0.0629183293484996,15.9309105884226,25.3399129515541,1.34445774583238,2.39600683071341,572.738999724594,0.0845910352474231,S,43.8967136150235,2.56204813285025,2.62353168474663,114.308166666833,1546,0.225414048864655,0,0,0,0,NA,NA,NA,NA,NA,NA,99.1591203104787,0,4.4366938510762,6.12694829359113,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2014.02.20.MT.UnityOfCommand.s3.zip,2014.02.20,MT,UnityOfCommand,strat.tour,46.9814333319,7,5,330,0.117067522422002,8.56772340396352,10.8876754668205,1.21522122023939,2.52313135690698,401.023002678998,0.142262937448067,S,54.2424242424242,2.01370951197765,3.12445396996131,49.8473166665,630,0.21064323422361,0,0,0,0,NA,NA,NA,NA,NA,NA,99.5238095238095,0,4.74874085841246,7.51787138622431,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,2014.03.12.MT.YearWalk.s1.zip,2014.03.12,MT,YearWalk,pointandclick,145.179766666873,28,4,1517,0.174151907761004,5.73847823218494,35.1607389457892,1.48273126133371,2.08439506810861,2195.92499803523,0.252092635272191,A,34.0145023071852,2.0397732576566,2.20536710815104,146.275133335667,1418,0.161567675888563,0,0,0,0,NA,NA,NA,NA,NA,NA,99.6473906911142,0,6.18900846863251,30.3089237305577,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,2014.04.07.MT.BlackwellLegacy.s1.zip,2014.04.07,MT,BlackwellLegacy,pointandclick,19.2102666656167,6,5,7,0.00607314144553139,191.765833337833,466.744661286173,0.365714345285694,0.53303213453128,2.56000041699986,0.00222103494757992,Escape,42.8571428571429,0.17400010333328,0.140897193939552,27.1360999981667,195,0.119766657707614,0,0,0,0,NA,NA,NA,NA,NA,NA,87.1794871794872,0,8.37723711348397,13.0067845440051,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,2014.04.07.MT.BlackwellLegacy.s2.zip,2014.04.07,MT,BlackwellLegacy,pointandclick,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.2948833346667,333,0.0968672886125232,0,0,0,0,NA,NA,NA,NA,NA,NA,74.4744744744745,0,10.3465120483648,17.4177177017151,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,2014.04.08.MT.BlackwellUnbound.s1.zip,2014.04.08,MT,BlackwellUnbound,pointandclick,46.0359333316167,26,26,86,0.0311350988152758,32.4945411766706,160.534908541452,0.102488367813964,0.162754061515707,8.81399963200093,0.00319098545930411,A,12.7906976744186,0.0826363790908999,0.0240385398855664,48.3758833328333,997,0.343490713179158,0,0,0,0,NA,NA,NA,NA,NA,NA,41.123370110331,0,2.91152510035223,5.40020625737364,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,2014.04.14.MT.BlackwellUnbound.s1.zip,2014.04.14,MT,BlackwellUnbound,pointandclick,3.01418333053667,1,1,2,0.0110588274427881,180.7149999142,NA,0.144499897999989,0.0120207869959099,0.288999795999977,0.00159799943748236,Tab,100,0.144499897999989,0.0120207869959099,22.8347000003333,309,0.225533946140077,0,0,0,0,NA,NA,NA,NA,NA,NA,93.5275080906149,0,4.43819805166169,7.59788518263281,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
